SITE,PROV,BLOCK,TREE,S_MAT,S_MCMT,S_MAP,S_MSP,S_Latitude,S_Longitude,S_Elevation,P_MAT,P_MCMT,P_MAP,P_MSP,P_Elevation,P_Latitude,P_Longitude,Height,live
MID,14,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,1,-13.8,569,261,762,55.91509299,-124.9088847,905.8123287,1
MID,14,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,1,-13.8,569,261,762,55.91509299,-124.9088847,873.6941326,1
MID,14,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,1,-13.8,569,261,762,55.91509299,-124.9088847,875.3827894,1
MID,14,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,1,-13.8,569,261,762,55.91509299,-124.9088847,730.0453272,1
MID,14,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,1,-13.8,569,261,762,55.91509299,-124.9088847,875.3827894,1
MID,14,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,1,-13.8,569,261,762,55.91509299,-124.9088847,920.5998906,1
MID,16,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,944.8202269,1
MID,16,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,952.4291508,1
MID,16,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,1002.223379,1
MID,16,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,902.0259027,1
MID,16,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,986.5682885,1
MID,16,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,981.602415,1
MID,16,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,949.0693638,1
MID,16,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,946.8658058,1
MID,16,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,990.3501494,1
MID,16,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,920.5839339,1
MID,16,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,951.5218934,1
MID,16,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,974.0189691,1
MID,16,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,959.0588866,1
MID,16,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,951.5218934,1
MID,16,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,926.1908431,1
MID,16,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,987.5279771,1
MID,16,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,927.4017228,1
MID,16,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,3,-10.1,607,268,823,53.64536623,-122.961935,961.0320631,1
MID,17,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,856.597829,1
MID,17,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,854.6186549,1
MID,17,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,782.3768672,1
MID,17,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,866.9002062,1
MID,17,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,871.6103019,1
MID,17,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,888.7307835,1
MID,17,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,820.4577013,1
MID,17,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,837.0625,1
MID,17,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,797.7871517,1
MID,17,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,834.6937038,1
MID,17,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,803.2178504,1
MID,17,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,830.5152821,1
MID,17,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,840.3125,1
MID,17,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,681.3338534,1
MID,17,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,845.6990995,1
MID,17,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,681.3338534,1
MID,17,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,816.2099107,1
MID,17,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,0,-13.9,547,366,1113,56.8955306,-122.5460434,853.1587396,1
MID,18,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,892.3082908,1
MID,18,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,886.2979135,1
MID,18,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,857.1698223,1
MID,18,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,927.4575013,1
MID,18,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,871.0825489,1
MID,18,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,782.8155279,1
MID,18,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,903.1428108,1
MID,18,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,883.1293652,1
MID,18,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,856.8973211,1
MID,18,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,848.6908924,1
MID,18,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,915.2924579,1
MID,18,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,903.9058303,1
MID,18,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,889.7657061,1
MID,18,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,862.6127512,1
MID,18,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,859.6798289,1
MID,18,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,902.6298432,1
MID,18,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,913.7114687,1
MID,18,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.1,556,228,1006,49.71555146,-118.9342582,716.6035693,1
MID,19,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,527.8917242,1
MID,19,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,565.9536404,1
MID,19,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,571.5235482,1
MID,19,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,612.538056,1
MID,19,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,588.5072679,1
MID,19,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,599.3936691,1
MID,19,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,452.9956968,1
MID,19,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,605.2566421,1
MID,19,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,595.938557,1
MID,19,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,546.5409669,1
MID,19,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,600.833576,1
MID,19,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,522.5937615,1
MID,19,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,490.6560916,1
MID,19,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,611.2465725,1
MID,19,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,530.7362875,1
MID,19,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,626.7921933,1
MID,19,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,589.8978407,1
MID,19,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,-4,-24.3,529,272,884,61.24047488,-129.4501901,525.7470457,1
MID,20,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,886.8125252,1
MID,20,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,882.2354535,1
MID,20,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,850.1285905,1
MID,20,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,860.6498468,1
MID,20,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,845.0551643,1
MID,20,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,921.9367446,1
MID,20,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,902.8469933,1
MID,20,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,920.3558979,1
MID,20,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,906.849675,1
MID,20,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,706.7667444,1
MID,20,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,812.0023101,1
MID,20,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,848.672079,1
MID,20,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,903.5239639,1
MID,20,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,725.818025,1
MID,20,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,876.1151473,1
MID,20,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,917.1465551,1
MID,20,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,903.5239639,1
MID,20,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,4.5,-7.3,767,278,305,55.67419389,-128.7390206,828.3110787,1
MID,21,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,990.1598265,1
MID,21,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,970.410028,1
MID,21,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,943.0741599,1
MID,21,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,782.2349628,1
MID,21,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,977.3261003,1
MID,21,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,1000.980987,1
MID,21,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,956.2253769,1
MID,21,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,934.8257309,1
MID,21,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,971.5741449,1
MID,21,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,927.9129581,1
MID,21,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,922.5194176,1
MID,21,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,926.6565441,1
MID,21,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,915.8482478,1
MID,21,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,962.6593273,1
MID,21,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,986.0004376,1
MID,21,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,946.300696,1
MID,21,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,782.2349628,1
MID,21,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,1.8,-10.6,568,283,1100,52.92026352,-123.3824227,923.7163107,1
MID,22,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,713.6854608,1
MID,22,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,736.6549251,1
MID,22,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,698.6041192,1
MID,22,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,695.96417,1
MID,22,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,744.3650341,1
MID,22,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,722.9319602,1
MID,22,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,697.2714822,1
MID,22,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,736.6549251,1
MID,22,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,684.8251875,1
MID,22,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,731.9936976,1
MID,22,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,744.8821901,1
MID,22,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,710.6861033,1
MID,22,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,749.3882066,1
MID,22,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,756.4283591,1
MID,22,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,752.9715121,1
MID,22,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,714.5053434,1
MID,22,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,663.0551625,1
MID,22,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,-3,-23,447,276,759,58.68324943,-117.5854641,723.4538361,1
MID,23,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,879.3333349,1
MID,23,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,817.561968,1
MID,23,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,853.4751995,1
MID,23,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,829.7762347,1
MID,23,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,868.1116079,1
MID,23,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,806.4786577,1
MID,23,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,833.4458542,1
MID,23,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,802.8030483,1
MID,23,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,904.2144738,1
MID,23,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,875.7576815,1
MID,23,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,907.0999743,1
MID,23,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,804.3035251,1
MID,23,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,908.051629,1
MID,23,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,838.2434942,1
MID,23,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,890.8714847,1
MID,23,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,811.8711346,1
MID,23,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,792.5314847,1
MID,23,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-8.6,716,268,1524,50.72151989,-119.3034871,792.3330064,1
MID,25,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,885.3358906,1
MID,25,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,856.4362274,1
MID,25,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,713.0265611,1
MID,25,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,883.2851668,1
MID,25,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,845.5584399,1
MID,25,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,874.9273125,1
MID,25,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,894.8227773,1
MID,25,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,857.9075123,1
MID,25,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,835.9614932,1
MID,25,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,907.7610795,1
MID,25,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,836.8591936,1
MID,25,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,713.0265611,1
MID,25,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,713.0265611,1
MID,25,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,886.9557606,1
MID,25,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,862.9805956,1
MID,25,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,900.0470763,1
MID,25,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,895.632026,1
MID,25,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,2.2,-12.4,602,426,823,54.31803562,-116.5678063,894.2774934,1
MID,26,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,588.2637514,1
MID,26,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,494.8693002,1
MID,26,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,544.0021409,1
MID,26,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,435.2130057,1
MID,26,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,539.6196211,1
MID,26,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,519.2055251,1
MID,26,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,519.2055251,1
MID,26,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,524.2163401,1
MID,26,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,563.3931925,1
MID,26,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,542.2921929,1
MID,26,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,573.1347365,1
MID,26,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,573.1347365,1
MID,26,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,562.4676395,1
MID,26,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,582.6297773,1
MID,26,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,576.1696111,1
MID,26,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,524.2163401,1
MID,26,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,558.1746564,1
MID,26,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,6.5,-1.1,2997,806,69,55.70436882,-132.6216434,435.2130057,1
MID,27,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,590.0542794,1
MID,27,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,551.1687603,1
MID,27,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,579.8073847,1
MID,27,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,582.65839,1
MID,27,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,540.2116285,1
MID,27,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,563.2124127,1
MID,27,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,621.536831,1
MID,27,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,551.4625991,1
MID,27,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,578.1218833,1
MID,27,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,611.2458226,1
MID,27,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,584.4590244,1
MID,27,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,545.3317604,1
MID,27,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-0.1,2529,728,30,55.48672306,-133.1118801,548.0395424,1
